,,"Ambient air pollution attributable deaths","Ambient air pollution attributable deaths","Ambient air pollution attributable deaths","Ambient air pollution attributable death rate (per 100 000 population)","Ambient air pollution attributable death rate (per 100 000 population)","Ambient air pollution attributable death rate (per 100 000 population)","Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Ambient air pollution attributable death rate (per 100 000 population, age-standardized)"
"Latvia","Stroke","437 [236–859]","155 [103–253]","282 [130–610]","22 [12–44]","17 [11–28]","26 [12–57]","9 [5–17]","10 [7–17]","7 [3–16]"
"Latvia","Chronic obstructive pulmonary disease","45 [18–78]","33 [14–59]","11 [5–19]","2 [1–4]","4 [1–6]","1 [0–2]","1 [0–2]","2 [1–4]","0 [0–1]"
"Lebanon","Total","3124 [2600–3632]","1825 [1519–2123]","1299 [1072–1529]","52 [43–60]","61 [50–70]","43 [36–51]","51 [43–60]","61 [51–71]","41 [34–48]"
"Lebanon","Lower respiratory infections","148 [101–198]","67 [46–90]","81 [55–108]","2 [2–3]","2 [2–3]","3 [2–4]","2 [2–3]","2 [2–3]","2 [2–3]"
"Lebanon","Trachea, bronchus, lung cancers","167 [98–245]","120 [70–175]","48 [28–70]","3 [2–4]","4 [2–6]","2 [1–2]","3 [2–4]","4 [2–6]","2 [1–2]"
"Lebanon","Ischaemic heart disease","2291 [1793–2788]","1460 [1163–1742]","831 [629–1043]","38 [30–46]","48 [39–58]","28 [21–35]","38 [30–46]","49 [39–58]","26 [20–33]"
"Lebanon","Stroke","268 [196–371]","56 [44–73]","211 [152–298]","4 [3–6]","2 [1–2]","7 [5–10]","4 [3–6]","2 [1–2]","7 [5–9]"
"Lebanon","Chronic obstructive pulmonary disease","250 [139–380]","122 [68–186]","128 [71–194]","4 [2–6]","4 [2–6]","4 [2–6]","4 [2–6]","4 [2–6]","4 [2–6]"
"Lesotho","Total","1051 [872–1253]","487 [398–586]","564 [472–668]","48 [40–57]","46 [37–55]","50 [42–59]","77 [64–91]","88 [71–105]","70 [58–83]"
"Lesotho","Lower respiratory infections","423 [272–581]","212 [136–292]","210 [135–289]","19 [12–26]","20 [13–27]","19 [12–25]","23 [15–32]","28 [18–39]","20 [13–28]"
"Lesotho","Trachea, bronchus, lung cancers","6 [3–8]","4 [2–6]","1 [1–2]","0 [0–0]","0 [0–1]","0 [0–0]","0 [0–1]","1 [0–1]","0 [0–0]"
"Lesotho","Ischaemic heart disease","241 [192–289]","94 [77–111]","147 [115–179]","11 [9–13]","9 [7–10]","13 [10–16]","20 [16–24]","20 [16–23]","21 [16–25]"
"Lesotho","Stroke","215 [166–281]","80 [63–101]","135 [102–179]","10 [8–13]","8 [6–9]","12 [9–16]","18 [14–24]","17 [13–21]","19 [14–25]"
"Lesotho","Chronic obstructive pulmonary disease","166 [91–257]","96 [52–148]","71 [39–109]","8 [4–12]","9 [5–14]","6 [3–10]","14 [8–22]","21 [12–33]","10 [5–15]"
"Liberia","Total","1088 [799–1426]","541 [395–709]","548 [403–719]","24 [17–31]","23 [17–30]","24 [18–31]","50 [37–66]","52 [38–68]","49 [36–64]"
"Liberia","Lower respiratory infections","512 [239–840]","257 [120–421]","256 [119–419]","11 [5–18]","11 [5–18]","11 [5–18]","17 [8–28]","17 [8–29]","16 [8–27]"
"Liberia","Trachea, bronchus, lung cancers","4 [2–6]","2 [1–4]","1 [1–2]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–0]"
"Liberia","Ischaemic heart disease","343 [270–415]","178 [141–214]","164 [128–202]","7 [6–9]","8 [6–9]","7 [6–9]","20 [16–24]","22 [17–26]","19 [14–23]"
"Liberia","Stroke","177 [135–228]","79 [61–101]","98 [73–130]","4 [3–5]","3 [3–4]","4 [3–6]","10 [8–13]","9 [7–12]","11 [8–14]"
"Liberia","Chronic obstructive pulmonary disease","53 [24–89]","24 [11–41]","29 [13–48]","1 [1–2]","1 [0–2]","1 [1–2]","3 [1–6]","3 [2–6]","3 [1–5]"
"Libya","Total","2725 [2402–3061]","1632 [1449–1821]","1093 [953–1234]","43 [38–49]","51 [46–57]","35 [31–40]","72 [63–81]","92 [82–103]","54 [47–61]"
"Libya","Lower respiratory infections","324 [249–403]","180 [138–224]","144 [111–179]","5 [4–6]","6 [4–7]","5 [4–6]","8 [6–10]","10 [8–13]","7 [5–8]"
"Libya","Trachea, bronchus, lung cancers","162 [103–223]","141 [90–195]","20 [13–28]","3 [2–4]","4 [3–6]","1 [0–1]","4 [3–6]","8 [5–11]","1 [1–1]"
"Libya","Ischaemic heart disease","1639 [1363–1904]","972 [817–1119]","667 [541–787]","26 [22–30]","31 [26–35]","21 [17–25]","43 [36–50]","54 [45–62]","33 [27–40]"
"Libya","Stroke","381 [306–471]","203 [166–248]","177 [141–224]","6 [5–7]","6 [5–8]","6 [5–7]","10 [8–12]","12 [10–14]","9 [7–11]"
"Libya","Chronic obstructive pulmonary disease","220 [130–317]","135 [80–195]","85 [50–122]","3 [2–5]","4 [3–6]","3 [2–4]","6 [4–9]","9 [5–12]","4 [3–6]"
"Lithuania","Total","2388 [1736–3172]","1127 [888–1381]","1262 [828–1806]","82 [60–109]","84 [66–103]","80 [53–115]","34 [25–45]","51 [40–62]","23 [15–33]"
"Lithuania","Lower respiratory infections","75 [25–143]","44 [15–84]","31 [10–58]","3 [1–5]","3 [1–6]","2 [1–4]","1 [0–3]","2 [1–4]","1 [0–1]"
"Lithuania","Trachea, bronchus, lung cancers","91 [43–154]","73 [34–123]","18 [9–31]","3 [1–5]","5 [3–9]","1 [1–2]","2 [1–3]","3 [2–6]","0 [0–1]"
"Lithuania","Ischaemic heart disease","1673 [1095–2284]","776 [563–988]","897 [522–1317]","58 [38–79]","58 [42–74]","57 [33–84]","23 [15–32]","35 [25–45]","16 [9–23]"
"Lithuania","Stroke","477 [253–961]","181 [115–309]","296 [131–662]","16 [9–33]","14 [9–23]","19 [8–42]","7 [3–13]","8 [5–14]","5 [2–12]"
"Lithuania","Chronic obstructive pulmonary disease","73 [28–131]","53 [20–94]","21 [8–37]","3 [1–4]","4 [2–7]","1 [1–2]","1 [0–2]","2 [1–4]","0 [0–1]"
"Luxembourg","Total","130 [97–171]","70 [53–88]","61 [43–85]","23 [17–30]","24 [18–30]","21 [15–30]","12 [9–15]","15 [11–19]","8 [6–12]"
"Luxembourg","Lower respiratory infections","11 [3–22]","5 [1–10]","6 [2–12]","2 [1–4]","2 [0–3]","2 [1–4]","1 [0–2]","1 [0–2]","1 [0–2]"
"Luxembourg","Trachea, bronchus, lung cancers","15 [6–26]","10 [4–17]","5 [2–8]","3 [1–4]","3 [1–6]","2 [1–3]","2 [1–3]","2 [1–4]","1 [0–2]"
"Luxembourg","Ischaemic heart disease","61 [39–85]","34 [24–44]","27 [15–41]","11 [7–15]","12 [8–15]","9 [5–14]","5 [4–8]","8 [5–10]","4 [2–5]"
"Luxembourg","Stroke","19 [9–45]","8 [4–17]","11 [4–28]","3 [1–8]","3 [2–6]","4 [1–10]","2 [1–4]","2 [1–4]","1 [1–4]"
"Luxembourg","Chronic obstructive pulmonary disease","25 [8–46]","13 [4–24]","12 [4–22]","4 [1–8]","4 [1–8]","4 [1–8]","2 [1–4]","3 [1–5]","2 [1–3]"
"Madagascar","Total","6349 [5101–7785]","3307 [2670–4036]","3041 [2429–3743]","26 [20–31]","27 [22–33]","24 [19–30]","52 [42–64]","57 [46–69]","48 [39–59]"
"Madagascar","Lower respiratory infections","2559 [1427–3864]","1324 [738–1999]","1235 [689–1865]","10 [6–16]","11 [6–16]","10 [6–15]","14 [8–22]","16 [9–24]","13 [7–20]"
"Madagascar","Trachea, bronchus, lung cancers","103 [56–159]","84 [46–130]","19 [10–29]","0 [0–1]","1 [0–1]","0 [0–0]","1 [1–1]","2 [1–3]","0 [0–1]"
"Madagascar","Ischaemic heart disease","1456 [1176–1721]","843 [695–979]","613 [479–744]","6 [5–7]","7 [6–8]","5 [4–6]","15 [12–17]","17 [14–20]","12 [10–15]"
"Madagascar","Stroke","1579 [1259–1950]","701 [558–859]","878 [697–1102]","6 [5–8]","6 [4–7]","7 [6–9]","15 [12–19]","14 [11–17]","16 [13–20]"
"Madagascar","Chronic obstructive pulmonary disease","652 [335–1050]","355 [182–572]","297 [153–479]","3 [1–4]","3 [1–5]","2 [1–4]","7 [4–12]","9 [4–14]","6 [3–10]"
"Malawi","Total","3139 [2369–3972]","1642 [1236–2092]","1497 [1133–1890]","17 [13–22]","18 [14–23]","16 [12–21]","38 [29–49]","45 [34–57]","33 [25–42]"
"Malawi","Lower respiratory infections","1680 [948–2509]","908 [512–1356]","772 [436–1153]","9 [5–14]","10 [6–15]","8 [5–13]","15 [8–22]","18 [10–27]","12 [7–19]"
"Malawi","Trachea, bronchus, lung cancers","10 [5–15]","6 [3–10]","4 [2–6]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–0]"
"Malawi","Ischaemic heart disease","789 [619–959]","408 [331–485]","381 [289–475]","4 [3–5]","5 [4–5]","4 [3–5]","13 [10–15]","15 [12–17]","11 [8–14]"
"Malawi","Stroke","425 [319–561]","188 [146–241]","237 [172–327]","2 [2–3]","2 [2–3]","3 [2–4]","7 [5–9]","7 [5–9]","7 [5–9]"
"Malawi","Chronic obstructive pulmonary disease","235 [121–377]","131 [68–211]","104 [53–166]","1 [1–2]","1 [1–2]","1 [1–2]","4 [2–6]","5 [3–9]","3 [2–5]"
"Malaysia","Total","9495 [7856–11322]","5642 [4704–6681]","3853 [3152–4714]","30 [25–36]","35 [29–41]","26 [21–31]","41 [34–49]","49 [41–58]","33 [27–41]"
"Malaysia","Lower respiratory infections","2018 [935–3354]","1075 [498–1786]","943 [437–1567]","6 [3–11]","7 [3–11]","6 [3–10]","9 [4–15]","10 [5–16]","8 [4–14]"
"Malaysia","Trachea, bronchus, lung cancers","443 [228–713]","299 [154–482]","144 [74–232]","1 [1–2]","2 [1–3]","1 [0–2]","2 [1–3]","2 [1–4]","1 [1–2]"
"Malaysia","Ischaemic heart disease","4823 [3751–5831]","2954 [2343–3532]","1869 [1405–2349]","15 [12–19]","18 [15–22]","12 [9–16]","21 [16–25]","25 [20–30]","16 [12–20]"
"Malaysia","Stroke","1454 [1059–2086]","772 [574–1042]","682 [479–1038]","5 [3–7]","5 [4–6]","5 [3–7]","6 [5–9]","7 [5–9]","6 [4–9]"
"Malaysia","Chronic obstructive pulmonary disease","757 [334–1281]","542 [239–917]","215 [95–364]","2 [1–4]","3 [1–6]","1 [1–2]","3 [2–6]","5 [2–9]","2 [1–3]"
"Maldives","Total","45 [33–58]","29 [22–36]","16 [12–22]","11 [8–14]","12 [9–15]","9 [6–12]","19 [14–24]","23 [17–29]","15 [11–20]"
"Maldives","Lower respiratory infections","2 [0–4]","1 [0–2]","1 [0–2]","0 [0–1]","0 [0–1]","0 [0–1]","1 [0–2]","1 [0–2]","1 [0–2]"
"Maldives","Trachea, bronchus, lung cancers","1 [0–2]","1 [0–1]","0 [0–0]","0 [0–0]","0 [0–1]","0 [0–0]","0 [0–1]","1 [0–1]","0 [0–0]"
"Maldives","Ischaemic heart disease","29 [20–39]","20 [14–26]","9 [6–13]","7 [5–9]","8 [6–11]","5 [3–7]","12 [9–16]","16 [11–21]","9 [6–12]"
"Maldives","Stroke","6 [3–10]","4 [2–7]","2 [1–4]","1 [1–2]","2 [1–3]","1 [1–2]","2 [1–4]","3 [2–5]","2 [1–3]"
"Maldives","Chronic obstructive pulmonary disease","7 [2–15]","3 [1–7]","4 [1–8]","2 [0–3]","1 [0–3]","2 [1–4]","3 [1–6]","3 [1–6]","4 [1–7]"
"Mali","Total","7366 [6139–8734]","3451 [2841–4119]","3915 [3289–4587]","41 [34–49]","38 [32–46]","44 [37–51]","82 [69–98]","82 [68–98]","83 [69–97]"
"Mali","Lower respiratory infections","3692 [2586–4884]","1832 [1283–2423]","1860 [1303–2461]","21 [14–27]","20 [14–27]","21 [14–27]","20 [14–27]","21 [15–28]","19 [13–25]"
"Mali","Trachea, bronchus, lung cancers","29 [17–42]","17 [10–24]","12 [7–18]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–1]","1 [0–1]","0 [0–0]"
"Mali","Ischaemic heart disease","1817 [1493–2134]","786 [650–917]","1031 [842–1220]","10 [8–12]","9 [7–10]","11 [9–14]","32 [26–37]","30 [25–35]","33 [27–39]"
"Mali","Stroke","1105 [909–1313]","419 [347–499]","686 [562–816]","6 [5–7]","5 [4–6]","8 [6–9]","18 [15–21]","15 [12–18]","20 [17–24]"
"Mali","Chronic obstructive pulmonary disease","723 [404–1099]","397 [222–604]","326 [182–495]","4 [2–6]","4 [2–7]","4 [2–6]","13 [7–19]","15 [9–23]","10 [6–16]"
"Malta","Total","187 [146–236]","102 [81–124]","85 [63–113]","44 [34–55]","47 [37–58]","40 [29–53]","20 [16–25]","26 [21–32]","15 [11–20]"
"Malta","Lower respiratory infections","23 [9–41]","10 [4–18]","13 [5–23]","5 [2–10]","5 [2–8]","6 [2–11]","2 [1–4]","3 [1–5]","2 [1–4]"
"Malta","Trachea, bronchus, lung cancers","15 [7–25]","12 [6–20]","3 [1–5]","4 [2–6]","6 [3–9]","1 [1–2]","2 [1–3]","3 [1–5]","1 [0–1]"
"Malta","Ischaemic heart disease","103 [71–137]","55 [40–70]","49 [30–69]","24 [17–32]","25 [19–33]","23 [14–32]","11 [8–15]","14 [10–18]","9 [5–12]"
"Malta","Stroke","26 [13–51]","11 [7–21]","14 [6–31]","6 [3–12]","5 [3–10]","7 [3–14]","3 [1–5]","3 [2–5]","3 [1–5]"
"Malta","Chronic obstructive pulmonary disease","20 [8–34]","13 [5–23]","6 [2–11]","5 [2–8]","6 [3–11]","3 [1–5]","2 [1–3]","3 [1–6]","1 [0–2]"
"Mauritania","Total","1910 [1623–2227]","1007 [842–1183]","903 [779–1042]","44 [38–52]","46 [39–55]","42 [37–49]","88 [75–103]","98 [82–115]","80 [69–92]"
"Mauritania","Lower respiratory infections","1023 [758–1305]","592 [439–755]","431 [319–549]","24 [18–30]","27 [20–35]","20 [15–26]","36 [27–46]","45 [33–57]","29 [21–37]"
"Mauritania","Trachea, bronchus, lung cancers","6 [4–9]","4 [2–6]","2 [1–3]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–1]","0 [0–0]"
"Mauritania","Ischaemic heart disease","536 [443–628]","262 [219–304]","274 [222–324]","12 [10–15]","12 [10–14]","13 [10–15]","32 [26–37]","34 [28–39]","30 [24–35]"
"Mauritania","Stroke","239 [195–288]","98 [82–116]","141 [114–172]","6 [5–7]","5 [4–5]","7 [5–8]","14 [11–16]","12 [10–14]","15 [12–18]"
"Mauritania","Chronic obstructive pulmonary disease","105 [61–156]","50 [29–74]","55 [32–81]","2 [1–4]","2 [1–3]","3 [1–4]","7 [4–10]","8 [4–11]","6 [4–9]"
"Mauritius","Total","478 [391–575]","276 [228–327]","203 [163–251]","38 [31–46]","44 [36–52]","32 [26–39]","30 [25–37]","40 [33–48]","22 [18–28]"
"Mauritius","Lower respiratory infections","32 [13–57]","18 [7–31]","15 [6–26]","3 [1–5]","3 [1–5]","2 [1–4]","2 [1–4]","3 [1–5]","2 [1–3]"
"Mauritius","Trachea, bronchus, lung cancers","13 [7–22]","11 [5–17]","3 [1–4]","1 [1–2]","2 [1–3]","0 [0–1]","1 [0–1]","1 [1–2]","0 [0–0]"
"Mauritius","Ischaemic heart disease","244 [185–297]","140 [111–168]","103 [73–133]","19 [15–24]","22 [18–27]","16 [12–21]","15 [12–19]","20 [16–24]","11 [8–15]"
"Mauritius","Stroke","103 [74–154]","57 [42–77]","47 [31–77]","8 [6–12]","9 [7–12]","7 [5–12]","7 [5–10]","8 [6–11]","5 [3–8]"
"Mauritius","Chronic obstructive pulmonary disease","86 [36–148]","50 [21–87]","35 [15–61]","7 [3–12]","8 [3–14]","6 [2–10]","5 [2–9]","8 [3–13]","4 [2–7]"
"Mexico","Total","28739 [23794–34257]","15940 [13381–18786]","12799 [10470–15404]","23 [19–27]","25 [21–30]","20 [16–24]","25 [21–30]","31 [26–37]","20 [17–24]"
"Mexico","Lower respiratory infections","4045 [2257–6136]","2242 [1251–3401]","1803 [1006–2735]","3 [2–5]","4 [2–5]","3 [2–4]","3 [2–5]","4 [2–6]","3 [2–4]"
"Mexico","Trachea, bronchus, lung cancers","837 [453–1295]","526 [285–814]","311 [168–481]","1 [0–1]","1 [0–1]","0 [0–1]","1 [0–1]","1 [1–2]","1 [0–1]"
"Mexico","Ischaemic heart disease","14692 [11123–18238]","8427 [6578–10181]","6264 [4518–8002]","12 [9–14]","13 [10–16]","10 [7–12]","13 [10–16]","16 [13–20]","10 [7–13]"
"Mexico","Stroke","4030 [2833–6026]","2004 [1472–2876]","2026 [1361–3169]","3 [2–5]","3 [2–5]","3 [2–5]","4 [3–5]","4 [3–6]","3 [2–5]"
"Mexico","Chronic obstructive pulmonary disease","5136 [2632–8309]","2741 [1405–4434]","2395 [1227–3874]","4 [2–7]","4 [2–7]","4 [2–6]","4 [2–7]","5 [3–9]","4 [2–6]"
"Micronesia (Federated States of)","Total","26 [21–32]","14 [12–17]","12 [10–15]","25 [20–30]","26 [22–32]","23 [19–29]","41 [34–50]","48 [39–58]","35 [29–44]"
"Micronesia (Federated States of)","Lower respiratory infections","4 [1–7]","2 [1–4]","2 [1–4]","4 [1–7]","4 [1–7]","4 [1–7]","5 [2–10]","5 [2–10]","5 [1–9]"
"Micronesia (Federated States of)","Trachea, bronchus, lung cancers","1 [0–1]","1 [0–1]","0 [0–0]","1 [0–1]","1 [0–2]","0 [0–1]","1 [1–2]","2 [1–3]","1 [0–1]"
"Micronesia (Federated States of)","Ischaemic heart disease","12 [10–15]","7 [5–8]","5 [4–7]","12 [9–14]","13 [10–15]","11 [8–13]","20 [15–24]","23 [18–28]","17 [12–21]"
"Micronesia (Federated States of)","Stroke","6 [4–9]","3 [2–4]","3 [2–5]","6 [4–9]","5 [4–8]","6 [4–10]","10 [7–15]","10 [7–15]","10 [7–15]"
"Micronesia (Federated States of)","Chronic obstructive pulmonary disease","3 [1–5]","2 [1–3]","1 [0–2]","3 [1–5]","4 [1–6]","2 [1–4]","5 [2–9]","7 [3–13]","3 [1–6]"
"Mongolia","Total","1477 [1313–1646]","890 [798–985]","587 [511–664]","49 [43–54]","59 [53–66]","38 [33–43]","79 [70–88]","106 [95–117]","58 [51–66]"
"Mongolia","Lower respiratory infections","95 [71–122]","61 [45–77]","35 [26–45]","3 [2–4]","4 [3–5]","2 [2–3]","3 [2–4]","5 [3–6]","2 [2–3]"
"Mongolia","Trachea, bronchus, lung cancers","75 [47–107]","59 [36–84]","16 [10–23]","2 [2–4]","4 [2–6]","1 [1–2]","4 [3–6]","8 [5–11]","2 [1–2]"
"Mongolia","Ischaemic heart disease","752 [622–873]","461 [389–534]","291 [231–349]","25 [21–29]","31 [26–36]","19 [15–23]","43 [35–50]","57 [48–66]","31 [25–37]"
"Mongolia","Stroke","503 [410–599]","278 [228–331]","224 [182–271]","17 [14–20]","19 [15–22]","15 [12–18]","26 [21–31]","32 [26–38]","21 [17–25]"
"Mongolia","Chronic obstructive pulmonary disease","51 [29–76]","31 [17–46]","21 [12–30]","2 [1–3]","2 [1–3]","1 [1–2]","3 [2–5]","5 [3–7]","2 [1–3]"
"Montenegro","Total","486 [385–620]","258 [213–311]","228 [169–319]","77 [61–99]","83 [69–100]","72 [53–100]","43 [34–55]","55 [46–67]","33 [25–47]"
"Montenegro","Lower respiratory infections","10 [6–16]","6 [3–9]","4 [2–7]","2 [1–2]","2 [1–3]","1 [1–2]","1 [1–1]","1 [1–2]","1 [0–1]"
"Montenegro","Trachea, bronchus, lung cancers","41 [22–64]","31 [17–48]","10 [6–16]","7 [4–10]","10 [5–15]","3 [2–5]","4 [2–7]","7 [4–11]","2 [1–3]"
"Montenegro","Ischaemic heart disease","228 [166–290]","130 [99–161]","98 [67–131]","36 [26–46]","42 [32–52]","31 [21–41]","20 [15–26]","28 [21–34]","14 [10–19]"
"Montenegro","Stroke","175 [108–294]","70 [47–109]","105 [60–185]","28 [17–47]","23 [15–35]","33 [19–58]","15 [9–25]","15 [10–23]","15 [9–27]"
"Montenegro","Chronic obstructive pulmonary disease","31 [16–50]","21 [11–33]","11 [5–17]","5 [3–8]","7 [3–11]","3 [2–5]","3 [1–4]","4 [2–7]","1 [1–2]"
"Morocco","Total","13088 [11037–15242]","6911 [5882–7925]","6177 [5137–7345]","37 [31–43]","40 [34–45]","35 [29–41]","45 [38–53]","54 [46–62]","38 [32–46]"
"Morocco","Lower respiratory infections","1857 [1283–2482]","953 [659–1274]","904 [624–1208]","5 [4–7]","5 [4–7]","5 [4–7]","6 [4–8]","7 [5–10]","5 [4–7]"
"Morocco","Trachea, bronchus, lung cancers","681 [402–995]","604 [356–881]","78 [46–113]","2 [1–3]","3 [2–5]","0 [0–1]","2 [1–3]","4 [2–6]","0 [0–1]"
"Morocco","Ischaemic heart disease","7468 [5693–9270]","3777 [2946–4608]","3692 [2757–4683]","21 [16–26]","22 [17–26]","21 [15–26]","26 [20–32]","30 [23–37]","23 [17–29]"
"Morocco","Stroke","1997 [1370–2863]","955 [676–1336]","1042 [698–1539]","6 [4–8]","5 [4–8]","6 [4–9]","7 [5–10]","8 [6–11]","7 [4–10]"
"Morocco","Chronic obstructive pulmonary disease","1085 [604–1650]","622 [346–947]","463 [257–704]","3 [2–5]","4 [2–5]","3 [1–4]","4 [2–6]","5 [3–8]","3 [2–4]"
"Mozambique","Total","5670 [4143–7346]","2755 [1994–3576]","2915 [2152–3753]","20 [14–25]","20 [14–25]","20 [15–25]","35 [26–46]","38 [27–49]","33 [25–43]"
"Mozambique","Lower respiratory infections","3095 [1661–4754]","1563 [839–2401]","1532 [822–2354]","11 [6–16]","11 [6–17]","10 [6–16]","12 [7–19]","14 [7–21]","11 [6–17]"
"Mozambique","Trachea, bronchus, lung cancers","40 [22–63]","25 [13–39]","15 [8–24]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–1]","1 [0–1]","0 [0–0]"
"Mozambique","Ischaemic heart disease","1171 [921–1421]","543 [442–642]","628 [481–775]","4 [3–5]","4 [3–5]","4 [3–5]","11 [8–13]","11 [9–13]","10 [8–13]"
"Mozambique","Stroke","1049 [805–1341]","455 [356–565]","594 [446–782]","4 [3–5]","3 [3–4]","4 [3–5]","9 [7–12]","9 [7–11]","9 [7–12]"
"Mozambique","Chronic obstructive pulmonary disease","314 [156–511]","169 [84–275]","145 [72–236]","1 [1–2]","1 [1–2]","1 [0–2]","3 [2–5]","4 [2–6]","2 [1–4]"
"Myanmar","Total","25483 [22128–29287]","13887 [11929–16099]","11596 [10124–13246]","48 [42–55]","54 [46–62]","43 [37–49]","66 [57–76]","82 [70–95]","54 [47–61]"
"Myanmar","Lower respiratory infections","5259 [3762–6849]","2710 [1938–3529]","2549 [1823–3320]","10 [7–13]","10 [8–14]","9 [7–12]","12 [9–16]","13 [10–17]","11 [8–14]"
"Myanmar","Trachea, bronchus, lung cancers","1566 [944–2258]","889 [536–1282]","677 [408–976]","3 [2–4]","3 [2–5]","3 [2–4]","4 [2–5]","5 [3–7]","3 [2–4]"
"Myanmar","Ischaemic heart disease","5762 [4731–6763]","2935 [2454–3409]","2827 [2258–3383]","11 [9–13]","11 [9–13]","10 [8–13]","15 [12–18]","17 [14–20]","13 [11–16]"
"Myanmar","Stroke","7492 [5975–9181]","3882 [3153–4702]","3609 [2836–4518]","14 [11–17]","15 [12–18]","13 [10–17]","19 [15–24]","23 [18–27]","17 [13–21]"
"Myanmar","Chronic obstructive pulmonary disease","5404 [3041–8122]","3470 [1953–5216]","1933 [1088–2906]","10 [6–15]","13 [8–20]","7 [4–11]","16 [9–23]","24 [14–36]","10 [5–14]"
"Namibia","Total","758 [611–922]","379 [305–462]","378 [306–458]","31 [25–37]","31 [25–38]","30 [24–36]","61 [49–74]","73 [59–89]","53 [43–64]"
"Namibia","Lower respiratory infections","302 [174–442]","157 [90–230]","145 [84–212]","12 [7–18]","13 [7–19]","11 [7–17]","19 [11–27]","23 [13–33]","16 [9–23]"
"Namibia","Trachea, bronchus, lung cancers","6 [3–10]","4 [2–6]","2 [1–4]","0 [0–0]","0 [0–1]","0 [0–0]","1 [0–1]","1 [0–1]","0 [0–0]"
"Namibia","Ischaemic heart disease","221 [176–266]","104 [85–123]","117 [90–143]","9 [7–11]","9 [7–10]","9 [7–11]","20 [16–24]","23 [18–27]","18 [14–22]"
"Namibia","Stroke","135 [102–179]","57 [44–72]","78 [58–107]","5 [4–7]","5 [4–6]","6 [5–8]","12 [9–17]","13 [10–16]","12 [9–17]"
"Namibia","Chronic obstructive pulmonary disease","93 [49–148]","57 [30–91]","36 [19–57]","4 [2–6]","5 [2–8]","3 [1–4]","9 [5–14]","14 [7–23]","6 [3–9]"
"Nepal","Total","21908 [19648–24612]","11877 [10688–13281]","10031 [8903–11365]","76 [68–85]","84 [76–94]","67 [60–76]","112 [101–126]","129 [116–144]","98 [87–111]"
"Nepal","Lower respiratory infections","4112 [3263–4931]","1967 [1561–2358]","2145 [1702–2573]","14 [11–17]","14 [11–17]","14 [11–17]","20 [16–24]","19 [15–23]","20 [16–24]"
"Nepal","Trachea, bronchus, lung cancers","918 [665–1162]","465 [336–588]","453 [328–574]","3 [2–4]","3 [2–4]","3 [2–4]","4 [3–6]","5 [4–6]","4 [3–5]"
"Nepal","Ischaemic heart disease","8207 [7008–9496]","5120 [4399–5906]","3086 [2598–3602]","28 [24–33]","36 [31–42]","21 [17–24]","42 [36–49]","55 [48–64]","30 [25–35]"
"Nepal","Stroke","3410 [2871–4024]","1939 [1632–2289]","1472 [1231–1739]","12 [10–14]","14 [12–16]","10 [8–12]","17 [15–21]","21 [18–25]","14 [12–17]"
"Nepal","Chronic obstructive pulmonary disease","5262 [3529–7196]","2387 [1601–3264]","2875 [1928–3931]","18 [12–25]","17 [11–23]","19 [13–26]","29 [19–40]","28 [19–39]","29 [20–40]"
"Netherlands","Total","5320 [4010–6880]","2739 [2097–3463]","2580 [1898–3499]","31 [24–40]","32 [25–41]","30 [22–41]","14 [10–18]","17 [13–21]","11 [8–15]"
"Netherlands","Lower respiratory infections","533 [183–1014]","249 [85–473]","284 [98–540]","3 [1–6]","3 [1–6]","3 [1–6]","1 [0–2]","1 [1–3]","1 [0–2]"
"Netherlands","Trachea, bronchus, lung cancers","799 [381–1350]","473 [226–799]","326 [155–551]","5 [2–8]","6 [3–9]","4 [2–6]","2 [1–4]","3 [1–5]","2 [1–3]"
"Netherlands","Ischaemic heart disease","1970 [1296–2704]","1056 [745–1382]","914 [534–1351]","12 [8–16]","13 [9–16]","11 [6–16]","5 [3–7]","7 [5–9]","4 [2–5]"
"Netherlands","Stroke","840 [401–1799]","351 [198–676]","488 [204–1132]","5 [2–11]","4 [2–8]","6 [2–13]","2 [1–4]","2 [1–4]","2 [1–5]"
"Netherlands","Chronic obstructive pulmonary disease","1178 [453–2100]","610 [235–1087]","568 [219–1013]","7 [3–12]","7 [3–13]","7 [3–12]","3 [1–5]","4 [1–6]","3 [1–5]"
"New Zealand","Total","634 [412–953]","330 [219–466]","304 [183–490]","14 [9–20]","14 [10–20]","13 [8–21]","7 [5–11]","9 [6–12]","6 [4–9]"
"New Zealand","Lower respiratory infections","38 [3–111]","14 [1–42]","23 [2–69]","1 [0–2]","1 [0–2]","1 [0–3]","0 [0–1]","0 [0–1]","0 [0–1]"
"New Zealand","Trachea, bronchus, lung cancers","40 [9–93]","22 [5–50]","18 [4–43]","1 [0–2]","1 [0–2]","1 [0–2]","1 [0–1]","1 [0–1]","0 [0–1]"
